code,description_short,description_long,is_billable,status,valid_from
N383,Not covered when deemed cosmetic,Not covered when deemed cosmetic.,,active,2007-04-01T00:00:00Z
N384,Records indicate that the referenced body part/tooth has been removed in a previous procedure,Records indicate that the referenced body part/tooth has been removed in a previous procedure.,,active,2007-04-01T00:00:00Z
N385,Notification of admission was not timely according to published plan procedures,Notification of admission was not timely according to published plan procedures.,,active,2007-04-01T00:00:00Z
N386,This decision was based on a National Coverage Determination (NCD),This decision was based on a National Coverage Determination (NCD). An NCD provides a coverage determination as to whether a particular item or service is covered. Visit CMS.gov and search for Medicare Coverage Database to find a copy of the policy.,,active,2007-04-01T00:00:00Z
N387,Alert: Submit this claim to the patient's other insurer for potential payment of supplemental benefits,Alert: Submit this claim to the patient's other insurer for potential payment of supplemental benefits. We did not forward the claim information.,,active,2007-04-01T00:00:00Z
N388,Missing/incomplete/invalid prescription number,Missing/incomplete/invalid prescription number.,,active,2007-08-01T00:00:00Z
N389,Duplicate prescription number submitted,Duplicate prescription number submitted.,,active,2007-08-01T00:00:00Z
N39,Procedure code is not compatible with tooth number/letter,Procedure code is not compatible with tooth number/letter.,,active,2000-01-01T00:00:00Z
N390,This service/report cannot be billed separately,This service/report cannot be billed separately.,,active,2007-08-01T00:00:00Z
N391,Missing emergency department records,Missing emergency department records.,,active,2007-08-01T00:00:00Z
N392,Incomplete/invalid emergency department records,Incomplete/invalid emergency department records.,,active,2007-08-01T00:00:00Z
N393,Missing progress notes/report,Missing progress notes/report.,,active,2007-08-01T00:00:00Z
N394,Incomplete/invalid progress notes/report,Incomplete/invalid progress notes/report.,,active,2007-08-01T00:00:00Z
N395,Missing laboratory report,Missing laboratory report.,,active,2007-08-01T00:00:00Z
N396,Incomplete/invalid laboratory report,Incomplete/invalid laboratory report.,,active,2007-08-01T00:00:00Z
N397,Benefits are not available for incomplete service(s)/undelivered item(s),Benefits are not available for incomplete service(s)/undelivered item(s).,,active,2007-08-01T00:00:00Z
N398,Missing elective consent form,Missing elective consent form.,,active,2007-08-01T00:00:00Z
N399,Incomplete/invalid elective consent form,Incomplete/invalid elective consent form.,,active,2007-08-01T00:00:00Z
N4,Missing/Incomplete/Invalid prior Insurance Carrier(s) EOB,Missing/Incomplete/Invalid prior Insurance Carrier(s) EOB.,,active,2000-01-01T00:00:00Z
N40,Missing radiology film(s)/image(s),Missing radiology film(s)/image(s).,,active,2000-01-01T00:00:00Z
N400,Alert: Electronically enabled providers should submit claims electronically,Alert: Electronically enabled providers should submit claims electronically.,,active,2007-08-01T00:00:00Z
N401,Missing periodontal charting,Missing periodontal charting.,,active,2007-08-01T00:00:00Z
N402,Incomplete/invalid periodontal charting,Incomplete/invalid periodontal charting.,,active,2007-08-01T00:00:00Z
N403,Missing facility certification,Missing facility certification.,,active,2007-08-01T00:00:00Z
N404,Incomplete/invalid facility certification,Incomplete/invalid facility certification.,,active,2007-08-01T00:00:00Z
N405,This service is only covered when the donor's insurer(s) do not provide coverage for the service,This service is only covered when the donor's insurer(s) do not provide coverage for the service.,,active,2007-08-01T00:00:00Z
N406,This service is only covered when the recipient's insurer(s) do not provide coverage for the service,This service is only covered when the recipient's insurer(s) do not provide coverage for the service.,,active,2007-08-01T00:00:00Z
N407,You are not an approved submitter for this transmission format,You are not an approved submitter for this transmission format.,,active,2007-08-01T00:00:00Z
N408,This payer does not cover deductibles assessed by a previous payer,This payer does not cover deductibles assessed by a previous payer.,,active,2007-08-01T00:00:00Z
N409,This service is related to an accidental injury and is not covered unless provid,This service is related to an accidental injury and is not covered unless provided within a specific time frame from the date of the accident.,,active,2007-08-01T00:00:00Z
N41,Authorization request denied,Authorization request denied.,,active,2000-01-01T00:00:00Z
N410,Not covered unless the prescription changes,Not covered unless the prescription changes.,,active,2007-08-01T00:00:00Z
N411,This service is allowed one time in a 6-month period,This service is allowed one time in a 6-month period.,,active,2007-08-01T00:00:00Z
N412,This service is allowed 2 times in a 12-month period,This service is allowed 2 times in a 12-month period.,,active,2007-08-01T00:00:00Z
N413,This service is allowed 2 times in a benefit year,This service is allowed 2 times in a benefit year.,,active,2007-08-01T00:00:00Z
N414,This service is allowed 4 times in a 12-month period,This service is allowed 4 times in a 12-month period.,,active,2007-08-01T00:00:00Z
N415,This service is allowed 1 time in an 18-month period,This service is allowed 1 time in an 18-month period.,,active,2007-08-01T00:00:00Z
N416,This service is allowed 1 time in a 3-year period,This service is allowed 1 time in a 3-year period.,,active,2007-08-01T00:00:00Z
N417,This service is allowed 1 time in a 5-year period,This service is allowed 1 time in a 5-year period.,,active,2007-08-01T00:00:00Z
N418,Misrouted claim,Misrouted claim.  See the payer's claim submission instructions.,,active,2007-08-01T00:00:00Z
N419,Claim payment was the result of a payer's retroactive adjustment due to a retroactive rate change,Claim payment was the result of a payer's retroactive adjustment due to a retroactive rate change.,,active,2007-08-01T00:00:00Z
N42,Missing mental health assessment,Missing mental health assessment.,,active,2000-01-01T00:00:00Z
N420,Claim payment was the result of a payer's retroactive adjustment due to a Coordi,Claim payment was the result of a payer's retroactive adjustment due to a Coordination of Benefits or Third Party Liability Recovery.,,active,2007-08-01T00:00:00Z
N421,Claim payment was the result of a payer's retroactive adjustment due to a review organization decision,Claim payment was the result of a payer's retroactive adjustment due to a review organization decision.,,active,2007-08-01T00:00:00Z
N422,Claim payment was the result of a payer's retroactive adjustment due to a payer's contract incentive program,Claim payment was the result of a payer's retroactive adjustment due to a payer's contract incentive program.,,active,2007-08-01T00:00:00Z
N423,Claim payment was the result of a payer's retroactive adjustment due to a non standard program,Claim payment was the result of a payer's retroactive adjustment due to a non standard program.,,active,2007-08-01T00:00:00Z
N424,Patient does not reside in the geographic area required for this type of payment,Patient does not reside in the geographic area required for this type of payment.,,active,2007-08-01T00:00:00Z
N425,Statutorily excluded service(s),Statutorily excluded service(s).,,active,2007-08-01T00:00:00Z
N426,No coverage when self-administered,No coverage when self-administered.,,active,2007-08-01T00:00:00Z
N427,Payment for eyeglasses or contact lenses can be made only after cataract surgery,Payment for eyeglasses or contact lenses can be made only after cataract surgery.,,active,2007-08-01T00:00:00Z
N428,Not covered when performed in this place of service,Not covered when performed in this place of service.,,active,2007-08-01T00:00:00Z
N429,Not covered when considered routine,Not covered when considered routine.,,active,2007-08-01T00:00:00Z
N43,Bed hold or leave days exceeded,Bed hold or leave days exceeded.,,active,2000-01-01T00:00:00Z
N430,Procedure code is inconsistent with the units billed,Procedure code is inconsistent with the units billed.,,active,2007-11-05T00:00:00Z
N431,Not covered with this procedure,Not covered with this procedure.,,active,2007-11-05T00:00:00Z
N432,Alert: Adjustment based on a Recovery Audit,Alert: Adjustment based on a Recovery Audit.,,active,2007-11-05T00:00:00Z
N433,Resubmit this claim using only your National Provider Identifier (NPI),Resubmit this claim using only your National Provider Identifier (NPI).,,active,2008-02-29T00:00:00Z
N434,Missing/Incomplete/Invalid Present on Admission indicator,Missing/Incomplete/Invalid Present on Admission indicator.,,active,2008-07-01T00:00:00Z
N435,Exceeds number/frequency approved /allowed within time period without support documentation,Exceeds number/frequency approved /allowed within time period without support documentation.,,active,2008-07-01T00:00:00Z
N436,The injury claim has not been accepted and a mandatory medical reimbursement has been made,The injury claim has not been accepted and a mandatory medical reimbursement has been made.,,active,2008-07-01T00:00:00Z
N437,"Alert: If the injury claim is accepted, these charges will be reconsidered","Alert: If the injury claim is accepted, these charges will be reconsidered.",,active,2008-07-01T00:00:00Z
N438,This jurisdiction only accepts paper claims,This jurisdiction only accepts paper claims.,,active,2008-07-01T00:00:00Z
N439,Missing anesthesia physical status report/indicators,Missing anesthesia physical status report/indicators.,,active,2008-07-01T00:00:00Z
N44,"Payer's share of regulatory surcharges, assessments, allowances or health care-r","Payer's share of regulatory surcharges, assessments, allowances or health care-related taxes paid directly to the regulatory authority.",,active,2000-01-01T00:00:00Z
N440,Incomplete/invalid anesthesia physical status report/indicators,Incomplete/invalid anesthesia physical status report/indicators.,,active,2008-07-01T00:00:00Z
N441,This missed/cancelled appointment is not covered,This missed/cancelled appointment is not covered.,,active,2008-07-01T00:00:00Z
N442,Payment based on an alternate fee schedule,Payment based on an alternate fee schedule.,,active,2008-07-01T00:00:00Z
N443,Missing/incomplete/invalid total time or begin/end time,Missing/incomplete/invalid total time or begin/end time.,,active,2008-07-01T00:00:00Z
N444,Alert: This facility has not filed the Election for High Cost Outlier form with the Division of Workers' Compensation,Alert: This facility has not filed the Election for High Cost Outlier form with the Division of Workers' Compensation.,,active,2008-07-01T00:00:00Z
N445,Missing document for actual cost or paid amount,Missing document for actual cost or paid amount.,,active,2008-07-01T00:00:00Z
N446,Incomplete/invalid document for actual cost or paid amount,Incomplete/invalid document for actual cost or paid amount.,,active,2008-07-01T00:00:00Z
N447,Payment is based on a generic equivalent as required documentation was not provided,Payment is based on a generic equivalent as required documentation was not provided.,,active,2008-07-01T00:00:00Z
N448,This drug/service/supply is not included in the fee schedule or contracted/legislated fee arrangement,This drug/service/supply is not included in the fee schedule or contracted/legislated fee arrangement.,,active,2008-07-01T00:00:00Z
N449,Payment based on a comparable drug/service/supply,Payment based on a comparable drug/service/supply.,,active,2008-07-01T00:00:00Z
N45,Payment based on authorized amount,Payment based on authorized amount.,,active,2000-01-01T00:00:00Z
N450,Covered only when performed by the primary treating physician or the designee,Covered only when performed by the primary treating physician or the designee.,,active,2008-07-01T00:00:00Z
N451,Missing Admission Summary Report,Missing Admission Summary Report.,,active,2008-07-01T00:00:00Z
N452,Incomplete/invalid Admission Summary Report,Incomplete/invalid Admission Summary Report.,,active,2008-07-01T00:00:00Z
N453,Missing Consultation Report,Missing Consultation Report.,,active,2008-07-01T00:00:00Z
N454,Incomplete/invalid Consultation Report,Incomplete/invalid Consultation Report.,,active,2008-07-01T00:00:00Z
N455,Missing Physician Order,Missing Physician Order.,,active,2008-07-01T00:00:00Z
N456,Incomplete/invalid Physician Order,Incomplete/invalid Physician Order.,,active,2008-07-01T00:00:00Z
N457,Missing Diagnostic Report,Missing Diagnostic Report.,,active,2008-07-01T00:00:00Z
N458,Incomplete/invalid Diagnostic Report,Incomplete/invalid Diagnostic Report.,,active,2008-07-01T00:00:00Z
N459,Missing Discharge Summary,Missing Discharge Summary.,,active,2008-07-01T00:00:00Z
N46,Missing/incomplete/invalid admission hour,Missing/incomplete/invalid admission hour.,,active,2000-01-01T00:00:00Z
N460,Incomplete/invalid Discharge Summary,Incomplete/invalid Discharge Summary.,,active,2008-07-01T00:00:00Z
N461,Missing Nursing Notes,Missing Nursing Notes.,,active,2008-07-01T00:00:00Z
N462,Incomplete/invalid Nursing Notes,Incomplete/invalid Nursing Notes.,,active,2008-07-01T00:00:00Z
N463,Missing support data for claim,Missing support data for claim.,,active,2008-07-01T00:00:00Z
N464,Incomplete/invalid support data for claim,Incomplete/invalid support data for claim.,,active,2008-07-01T00:00:00Z
N465,Missing Physical Therapy Notes/Report,Missing Physical Therapy Notes/Report.,,active,2008-07-01T00:00:00Z
N466,Incomplete/invalid Physical Therapy Notes/Report,Incomplete/invalid Physical Therapy Notes/Report.,,active,2008-07-01T00:00:00Z
N467,Missing Tests and Analysis Report,Missing Tests and Analysis Report.,,active,2008-07-01T00:00:00Z
N468,Incomplete/invalid Report of Tests and Analysis Report,Incomplete/invalid Report of Tests and Analysis Report.,,active,2008-07-01T00:00:00Z
N469,"Alert: Claim/Service(s) subject to appeal process, see section 935 of Medicare P","Alert: Claim/Service(s) subject to appeal process, see section 935 of Medicare Prescription Drug, Improvement, and Modernization Act of 2003 (MMA).",,active,2008-07-01T00:00:00Z
N47,Claim conflicts with another inpatient stay,Claim conflicts with another inpatient stay.,,active,2000-01-01T00:00:00Z
N470,This payment will complete the mandatory medical reimbursement limit,This payment will complete the mandatory medical reimbursement limit.,,active,2008-07-01T00:00:00Z
N471,Missing/incomplete/invalid HIPPS Rate Code,Missing/incomplete/invalid HIPPS Rate Code.,,active,2008-07-01T00:00:00Z
N472,Payment for this service has been issued to another provider,Payment for this service has been issued to another provider.,,active,2008-07-01T00:00:00Z
N473,Missing certification,Missing certification.,,active,2008-07-01T00:00:00Z
N474,Incomplete/invalid certification,Incomplete/invalid certification.,,active,2008-07-01T00:00:00Z
N475,Missing completed referral form,Missing completed referral form.,,active,2008-07-01T00:00:00Z
N476,Incomplete/invalid completed referral form,Incomplete/invalid completed referral form.,,active,2008-07-01T00:00:00Z
N477,Missing Dental Models,Missing Dental Models.,,active,2008-07-01T00:00:00Z
N478,Incomplete/invalid Dental Models,Incomplete/invalid Dental Models.,,active,2008-07-01T00:00:00Z
N479,Missing Explanation of Benefits (Coordination of Benefits or Medicare Secondary Payer),Missing Explanation of Benefits (Coordination of Benefits or Medicare Secondary Payer).,,active,2008-07-01T00:00:00Z
N48,Claim information does not agree with information received from other insurance carrier,Claim information does not agree with information received from other insurance carrier.,,active,2000-01-01T00:00:00Z
N480,Incomplete/invalid Explanation of Benefits (Coordination of Benefits or Medicare Secondary Payer),Incomplete/invalid Explanation of Benefits (Coordination of Benefits or Medicare Secondary Payer).,,active,2008-07-01T00:00:00Z
N481,Missing Models,Missing Models.,,active,2008-07-01T00:00:00Z
N482,Incomplete/invalid Models,Incomplete/invalid Models.,,active,2008-07-01T00:00:00Z
N483,Missing Periodontal Charts,Missing Periodontal Charts.,,deprecated,2008-07-01T00:00:00Z
N484,Incomplete/invalid Periodontal Charts,Incomplete/invalid Periodontal Charts.,,deprecated,2008-07-01T00:00:00Z
N485,Missing Physical Therapy Certification,Missing Physical Therapy Certification.,,active,2008-07-01T00:00:00Z
N486,Incomplete/invalid Physical Therapy Certification,Incomplete/invalid Physical Therapy Certification.,,active,2008-07-01T00:00:00Z
N487,Missing Prosthetics or Orthotics Certification,Missing Prosthetics or Orthotics Certification.,,active,2008-07-01T00:00:00Z
N488,Incomplete/invalid Prosthetics or Orthotics Certification,Incomplete/invalid Prosthetics or Orthotics Certification.,,active,2008-07-01T00:00:00Z
N489,Missing referral form,Missing referral form.,,active,2008-07-01T00:00:00Z
N49,Court ordered coverage information needs validation,Court ordered coverage information needs validation.,,active,2000-01-01T00:00:00Z
N490,Incomplete/invalid referral form,Incomplete/invalid referral form.,,active,2008-07-01T00:00:00Z
N491,Missing/Incomplete/Invalid Exclusionary Rider Condition,Missing/Incomplete/Invalid Exclusionary Rider Condition.,,active,2008-07-01T00:00:00Z
N492,Alert: A network provider may bill the member for this service if the member req,"Alert: A network provider may bill the member for this service if the member requested the service and agreed in writing, prior to receiving the service, to be financially responsible for the billed charge.",,active,2008-07-01T00:00:00Z
N493,Missing Doctor First Report of Injury,Missing Doctor First Report of Injury.,,active,2008-07-01T00:00:00Z
N494,Incomplete/invalid Doctor First Report of Injury,Incomplete/invalid Doctor First Report of Injury.,,active,2008-07-01T00:00:00Z
N495,Missing Supplemental Medical Report,Missing Supplemental Medical Report.,,active,2008-07-01T00:00:00Z
N496,Incomplete/invalid Supplemental Medical Report,Incomplete/invalid Supplemental Medical Report.,,active,2008-07-01T00:00:00Z
N497,Missing Medical Permanent Impairment or Disability Report,Missing Medical Permanent Impairment or Disability Report.,,active,2008-07-01T00:00:00Z
N498,Incomplete/invalid Medical Permanent Impairment or Disability Report,Incomplete/invalid Medical Permanent Impairment or Disability Report.,,active,2008-07-01T00:00:00Z
N499,Missing Medical Legal Report,Missing Medical Legal Report.,,active,2008-07-01T00:00:00Z
N5,EOB received from previous payer,EOB received from previous payer.  Claim not on file.,,active,2000-01-01T00:00:00Z
N50,Missing/incomplete/invalid discharge information,Missing/incomplete/invalid discharge information.,,active,2000-01-01T00:00:00Z
N500,Incomplete/invalid Medical Legal Report,Incomplete/invalid Medical Legal Report.,,active,2008-07-01T00:00:00Z
N501,Missing Vocational Report,Missing Vocational Report.,,active,2008-07-01T00:00:00Z
N502,Incomplete/invalid Vocational Report,Incomplete/invalid Vocational Report.,,active,2008-07-01T00:00:00Z
N503,Missing Work Status Report,Missing Work Status Report.,,active,2008-07-01T00:00:00Z
N504,Incomplete/invalid Work Status Report,Incomplete/invalid Work Status Report.,,active,2008-07-01T00:00:00Z
N505,Alert: This response includes only services that could be estimated in real-time,Alert: This response includes only services that could be estimated in real-time. No estimate will be provided for the services that could not be estimated in real-time.,,active,2008-11-01T00:00:00Z
N506,Alert: This is an estimate of the member's liability based on the information av,Alert: This is an estimate of the member's liability based on the information available at the time the estimate was processed. Actual coverage and member liability amounts will be determined when the claim is processed. This is not a pre-authorization or a guarantee of payment.,,active,2008-11-01T00:00:00Z
N507,Plan distance requirements have not been met,Plan distance requirements have not been met.,,active,2008-11-01T00:00:00Z
N508,Alert: This real-time claim adjudication response represents the member responsi,Alert: This real-time claim adjudication response represents the member responsibility to the provider for services reported. The member will receive an Explanation of Benefits electronically or in the mail. Contact the insurer if there are any questions.,,active,2008-11-01T00:00:00Z
N509,Alert: A current inquiry shows the member's Consumer Spending Account contains s,Alert: A current inquiry shows the member's Consumer Spending Account contains sufficient funds to cover the member liability for this claim/service.  Actual payment from the Consumer Spending Account will depend on the availability of funds and determination of eligible services at the time of payment processing.,,active,2008-11-01T00:00:00Z
N51,Electronic interchange agreement not on file for provider/submitter,Electronic interchange agreement not on file for provider/submitter.,,active,2000-01-01T00:00:00Z
N510,Alert: A current inquiry shows the member's Consumer Spending Account does not c,Alert: A current inquiry shows the member's Consumer Spending Account does not contain sufficient funds to cover the member's liability for this claim/service. Actual payment from the Consumer Spending Account will depend on the availability of funds and determination of eligible services at the time of payment processing.,,active,2008-11-01T00:00:00Z
N511,Alert: Information on the availability of Consumer Spending Account funds to cov,Alert: Information on the availability of Consumer Spending Account funds to cover the member liability on this claim/service is not available at this time.,,active,2008-11-01T00:00:00Z
N512,Alert: This is the initial remit of a non-NCPDP claim originally submitted real-time without change to the adjudication,Alert: This is the initial remit of a non-NCPDP claim originally submitted real-time without change to the adjudication.,,active,2008-11-01T00:00:00Z
N513,Alert: This is the initial remit of a non-NCPDP claim originally submitted real-time with a change to the adjudication,Alert: This is the initial remit of a non-NCPDP claim originally submitted real-time with a change to the adjudication.,,active,2008-11-01T00:00:00Z
N514,Consult plan benefit documents/guidelines for information about restrictions for this service,Consult plan benefit documents/guidelines for information about restrictions for this service.,,active,2008-11-01T00:00:00Z
N515,Alert: Submit this claim to the patient's other insurer for potential payment of supplemental benefits,Alert: Submit this claim to the patient's other insurer for potential payment of supplemental benefits. We did not forward the claim information. (use N387 instead),,deprecated,2008-11-01T00:00:00Z
N516,Records indicate a mismatch between the submitted NPI and EIN,Records indicate a mismatch between the submitted NPI and EIN.,,active,2009-03-01T00:00:00Z
N517,Resubmit a new claim with the requested information,Resubmit a new claim with the requested information.,,active,2009-03-01T00:00:00Z
N518,No separate payment for accessories when furnished for use with oxygen equipment,No separate payment for accessories when furnished for use with oxygen equipment.,,active,2009-03-01T00:00:00Z
N519,Invalid combination of HCPCS modifiers,Invalid combination of HCPCS modifiers.,,active,2009-07-01T00:00:00Z
N52,Patient not enrolled in the billing provider's managed care plan on the date of service,Patient not enrolled in the billing provider's managed care plan on the date of service.,,active,2000-01-01T00:00:00Z
N520,Alert: Payment made from a Consumer Spending Account,Alert: Payment made from a Consumer Spending Account.,,active,2009-07-01T00:00:00Z
N521,Mismatch between the submitted provider information and the provider information stored in our system,Mismatch between the submitted provider information and the provider information stored in our system.,,active,2009-11-01T00:00:00Z
N522,"Duplicate of a claim processed, or to be processed, as a crossover claim","Duplicate of a claim processed, or to be processed, as a crossover claim.",,active,2009-11-01T00:00:00Z
N523,The limitation on outlier payments defined by this payer for this service period has been met,The limitation on outlier payments defined by this payer for this service period has been met. The outlier payment otherwise applicable to this claim has not been paid.,,active,2010-03-01T00:00:00Z
N524,Based on policy this payment constitutes payment in full,Based on policy this payment constitutes payment in full.,,active,2010-03-01T00:00:00Z
N525,These services are not covered when performed within the global period of another service,These services are not covered when performed within the global period of another service.,,active,2010-03-01T00:00:00Z
N526,Not qualified for recovery based on employer size,Not qualified for recovery based on employer size.,,active,2010-03-01T00:00:00Z
N527,We processed this claim as the primary payer prior to receiving the recovery demand,We processed this claim as the primary payer prior to receiving the recovery demand.,,active,2010-03-01T00:00:00Z
N528,Patient is entitled to benefits for Institutional Services only,Patient is entitled to benefits for Institutional Services only.,,active,2010-03-01T00:00:00Z
N529,Patient is entitled to benefits for Professional Services only,Patient is entitled to benefits for Professional Services only.,,active,2010-03-01T00:00:00Z
N53,Missing/incomplete/invalid point of pick-up address,Missing/incomplete/invalid point of pick-up address.,,active,2000-01-01T00:00:00Z
N530,Not Qualified for Recovery based on enrollment information,Not Qualified for Recovery based on enrollment information.,,active,2010-03-01T00:00:00Z
N531,Not qualified for recovery based on direct payment of premium,Not qualified for recovery based on direct payment of premium.,,active,2010-03-01T00:00:00Z
N532,Not qualified for recovery based on disability and working status,Not qualified for recovery based on disability and working status.,,active,2010-03-01T00:00:00Z
N533,Services performed in an Indian Health Services facility under a self-insured tribal Group Health Plan,Services performed in an Indian Health Services facility under a self-insured tribal Group Health Plan.,,active,2010-07-01T00:00:00Z
N534,"This is an individual policy, the employer does not participate in plan sponsorship","This is an individual policy, the employer does not participate in plan sponsorship.",,active,2010-07-01T00:00:00Z
N535,Payment is adjusted when procedure is performed in this place of service based o,Payment is adjusted when procedure is performed in this place of service based on the submitted procedure code and place of service.,,active,2010-07-01T00:00:00Z
N536,"We are not changing the prior payer's determination of patient responsibility, w","We are not changing the prior payer's determination of patient responsibility, which you may collect, as this service is not covered by us.",,active,2010-07-01T00:00:00Z
N537,We have examined claims history and no records of the services have been found,We have examined claims history and no records of the services have been found.,,active,2010-07-01T00:00:00Z
N538,A facility is responsible for payment to outside providers who furnish these ser,A facility is responsible for payment to outside providers who furnish these services/supplies/drugs to its patients/residents.,,active,2010-07-01T00:00:00Z
N539,Alert: We processed appeals/waiver requests on your behalf and that request has been denied,Alert: We processed appeals/waiver requests on your behalf and that request has been denied.,,active,2010-07-01T00:00:00Z
N54,Claim information is inconsistent with pre-certified/authorized services,Claim information is inconsistent with pre-certified/authorized services.,,active,2000-01-01T00:00:00Z
N540,Payment adjusted based on the interrupted stay policy,Payment adjusted based on the interrupted stay policy.,,active,2010-11-01T00:00:00Z
N541,Mismatch between the submitted insurance type code and the information stored in our system,Mismatch between the submitted insurance type code and the information stored in our system.,,active,2010-11-01T00:00:00Z
N542,Missing income verification,Missing income verification.,,active,2011-03-08T00:00:00Z
N543,Incomplete/invalid income verification,Incomplete/invalid income verification.,,active,2011-03-08T00:00:00Z
N544,"Alert: Although this was paid, you have billed with a referring/ordering provider that does not match our system record","Alert: Although this was paid, you have billed with a referring/ordering provider that does not match our system record. Unless corrected this will not be paid in the future.",,active,2011-07-01T00:00:00Z
N545,Payment reduced based on status as an unsuccessful eprescriber per the Electronic Prescribing (eRx) Incentive Program,Payment reduced based on status as an unsuccessful eprescriber per the Electronic Prescribing (eRx) Incentive Program.,,active,2011-07-01T00:00:00Z
N546,Payment represents a previous reduction based on the Electronic Prescribing (eRx) Incentive Program,Payment represents a previous reduction based on the Electronic Prescribing (eRx) Incentive Program.,,active,2011-07-01T00:00:00Z
N547,A refund request (Frequency Type Code 8) was processed previously,A refund request (Frequency Type Code 8) was processed previously.,,active,2012-03-06T00:00:00Z
N548,Alert: Patient's calendar year deductible has been met,Alert: Patient's calendar year deductible has been met.,,active,2012-03-06T00:00:00Z
N549,Alert: Patient's calendar year out-of-pocket maximum has been met,Alert: Patient's calendar year out-of-pocket maximum has been met.,,active,2012-03-06T00:00:00Z
N55,Procedures for billing with group/referring/performing providers were not followed,Procedures for billing with group/referring/performing providers were not followed.,,active,2000-01-01T00:00:00Z
N550,Alert: You have not responded to requests to revalidate your provider/supplier enrollment information,Alert: You have not responded to requests to revalidate your provider/supplier enrollment information. Your failure to revalidate your enrollment information will result in a payment hold in the near future.,,active,2012-03-06T00:00:00Z
N551,Payment adjusted based on the Ambulatory Surgical Center (ASC) Quality Reporting Program,Payment adjusted based on the Ambulatory Surgical Center (ASC) Quality Reporting Program.,,active,2012-03-06T00:00:00Z
N552,Payment adjusted to reverse a previous withhold/bonus amount,Payment adjusted to reverse a previous withhold/bonus amount.,,active,2012-03-06T00:00:00Z
N553,Payment adjusted based on a Low Income Subsidy (LIS) retroactive coverage or status change,Payment adjusted based on a Low Income Subsidy (LIS) retroactive coverage or status change.,,deprecated,2012-03-06T00:00:00Z
N554,Missing/Incomplete/Invalid Family Planning Indicator,Missing/Incomplete/Invalid Family Planning Indicator.,,active,2012-07-01T00:00:00Z
N555,Missing medication list,Missing medication list.,,active,2012-07-01T00:00:00Z
N556,Incomplete/invalid medication list,Incomplete/invalid medication list.,,active,2012-07-01T00:00:00Z
N557,This claim/service is not payable under our service area,This claim/service is not payable under our service area. The claim must be filed to the Payer/Plan in whose service area the specimen was collected.,,active,2012-07-01T00:00:00Z
N558,This claim/service is not payable under our service area,This claim/service is not payable under our service area. The claim must be filed to the Payer/Plan in whose service area the equipment was received.,,active,2012-07-01T00:00:00Z
N559,This claim/service is not payable under our service area,This claim/service is not payable under our service area. The claim must be filed to the Payer/Plan in whose service area the Ordering Physician is located.,,active,2012-07-01T00:00:00Z
N56,Procedure code billed is not correct/valid for the services billed or the date of service billed,Procedure code billed is not correct/valid for the services billed or the date of service billed.,,active,2000-01-01T00:00:00Z
N560,The pilot program requires an interim or final claim within 60 days of the Notice of  Admission,The pilot program requires an interim or final claim within 60 days of the Notice of  Admission. A claim was not received.,,active,2012-11-01T00:00:00Z
N561,The bundled claim originally submitted for this episode of care includes related readmissions,The bundled claim originally submitted for this episode of care includes related readmissions. You may resubmit the original claim to receive a corrected payment based on this readmission.,,active,2012-11-01T00:00:00Z
N562,The provider number of your incoming claim does not match the provider number on,The provider number of your incoming claim does not match the provider number on the processed Notice of Admission (NOA) for this bundled payment.,,active,2012-11-01T00:00:00Z
N563,Alert: Missing required provider/supplier issuance of advance patient notice of non-coverage,Alert: Missing required provider/supplier issuance of advance patient notice of non-coverage. The patient is not liable for payment for this service.,,active,2012-11-01T00:00:00Z
N564,Patient did not meet the inclusion criteria for the demonstration project or pilot program,Patient did not meet the inclusion criteria for the demonstration project or pilot program.,,active,2012-11-01T00:00:00Z
N565,Alert: This non-payable reporting code requires a modifier,Alert: This non-payable reporting code requires a modifier. Future claims containing this non-payable reporting code must include an appropriate modifier for the claim to be processed.,,active,2012-11-01T00:00:00Z
N566,Alert: This procedure code requires functional reporting,Alert: This procedure code requires functional reporting. Future claims containing this procedure code must include an applicable non-payable code and appropriate modifiers for the claim to be processed.,,active,2012-11-01T00:00:00Z
N567,Not covered when considered preventative,Not covered when considered preventative.,,active,2013-03-01T00:00:00Z
N568,Alert: Initial payment based on the Notice of Admission (NOA) under the Bundled Payment Model IV initiative,Alert: Initial payment based on the Notice of Admission (NOA) under the Bundled Payment Model IV initiative.,,active,2013-03-01T00:00:00Z
N569,Not covered when performed for the reported diagnosis,Not covered when performed for the reported diagnosis.,,active,2013-03-01T00:00:00Z
N57,Missing/incomplete/invalid prescribing date,Missing/incomplete/invalid prescribing date.,,active,2000-01-01T00:00:00Z
N570,Missing/incomplete/invalid credentialing data,Missing/incomplete/invalid credentialing data.,,active,2013-03-01T00:00:00Z
N571,Alert: Payment will be issued quarterly by another payer/contractor,Alert: Payment will be issued quarterly by another payer/contractor.,,active,2013-03-01T00:00:00Z
N572,This procedure is not payable unless appropriate non-payable reporting codes and associated modifiers are submitted,This procedure is not payable unless appropriate non-payable reporting codes and associated modifiers are submitted.,,active,2013-03-01T00:00:00Z
N573,Alert: You have been overpaid and must refund the overpayment,Alert: You have been overpaid and must refund the overpayment. The refund will be requested separately by another payer/contractor.,,active,2013-03-01T00:00:00Z
